"iso2c","country","year","Rep_GFDD.DI.01","Rep_GFDD.DI.02","Rep_GFDD.DI.03","Rep_GFDD.DI.04","Rep_GFDD.DI.05","Rep_GFDD.DI.06","Rep_GFDD.DI.07","Rep_GFDD.DI.08","Rep_GFDD.DI.11","Rep_GFDD.DI.12","Rep_GFDD.DI.13","Rep_GFDD.DI.14","Rep_GFDD.EI.08","Rep_GFDD.OI.02","Rep_GFDD.SI.02","Rep_GFDD.SI.03","Rep_GFDD.SI.04","Rep_GFDD.SI.05","Rep_GFDD.SI.07"
"MX","Mexico",1999,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1
"MX","Mexico",2000,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"MX","Mexico",2001,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"MX","Mexico",2002,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"MX","Mexico",2003,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"MX","Mexico",2004,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"MX","Mexico",2005,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"MX","Mexico",2006,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"MX","Mexico",2007,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"MX","Mexico",2008,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"MX","Mexico",2009,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"MX","Mexico",2010,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"MX","Mexico",2011,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"MC","Monaco",1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MC","Monaco",1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MC","Monaco",2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MC","Monaco",2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MC","Monaco",2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MC","Monaco",2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MC","Monaco",2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MC","Monaco",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MC","Monaco",2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MC","Monaco",2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MC","Monaco",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MC","Monaco",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MC","Monaco",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MC","Monaco",2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NL","Netherlands",1998,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0
"NL","Netherlands",1999,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1
"NL","Netherlands",2000,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"NL","Netherlands",2001,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"NL","Netherlands",2002,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"NL","Netherlands",2003,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"NL","Netherlands",2004,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"NL","Netherlands",2005,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"NL","Netherlands",2006,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"NL","Netherlands",2007,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"NL","Netherlands",2008,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"NL","Netherlands",2009,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"NL","Netherlands",2010,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"NL","Netherlands",2011,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"NZ","New Zealand",1998,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0
"NZ","New Zealand",1999,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0
"NZ","New Zealand",2000,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0
"NZ","New Zealand",2001,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0
"NZ","New Zealand",2002,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0
"NZ","New Zealand",2003,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0
"NZ","New Zealand",2004,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0
"NZ","New Zealand",2005,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0
"NZ","New Zealand",2006,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0
"NZ","New Zealand",2007,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0
"NZ","New Zealand",2008,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0
"NZ","New Zealand",2009,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0
"NZ","New Zealand",2010,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0
"NZ","New Zealand",2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"NO","Norway",1998,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
"NO","Norway",1999,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
"NO","Norway",2000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"NO","Norway",2001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"NO","Norway",2002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"NO","Norway",2003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"NO","Norway",2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"NO","Norway",2005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"NO","Norway",2006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"NO","Norway",2007,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1
"NO","Norway",2008,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1
"NO","Norway",2009,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1
"NO","Norway",2010,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1
"NO","Norway",2011,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1
"PE","Peru",1998,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1
"PE","Peru",1999,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
"PE","Peru",2000,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0
"PE","Peru",2001,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"PE","Peru",2002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PE","Peru",2003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PE","Peru",2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PE","Peru",2005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PE","Peru",2006,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"PE","Peru",2007,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"PE","Peru",2008,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"PE","Peru",2009,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"PE","Peru",2010,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"PE","Peru",2011,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
"PH","Philippines",1998,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1
"PH","Philippines",1999,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1
"PH","Philippines",2000,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
"PH","Philippines",2001,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
"PH","Philippines",2002,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"PH","Philippines",2003,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"PH","Philippines",2004,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"PH","Philippines",2005,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"PH","Philippines",2006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PH","Philippines",2007,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"PH","Philippines",2008,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PH","Philippines",2009,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PH","Philippines",2010,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"PH","Philippines",2011,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
"PL","Poland",1998,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"PL","Poland",1999,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"PL","Poland",2000,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PL","Poland",2001,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"PL","Poland",2002,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PL","Poland",2003,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PL","Poland",2004,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PL","Poland",2005,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PL","Poland",2006,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PL","Poland",2007,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PL","Poland",2008,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PL","Poland",2009,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1
"PL","Poland",2010,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1
"PL","Poland",2011,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1
"PT","Portugal",1998,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0
"PT","Portugal",1999,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0
"PT","Portugal",2000,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PT","Portugal",2001,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PT","Portugal",2002,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PT","Portugal",2003,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PT","Portugal",2004,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PT","Portugal",2005,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PT","Portugal",2006,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"PT","Portugal",2007,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PT","Portugal",2008,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PT","Portugal",2009,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PT","Portugal",2010,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PT","Portugal",2011,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"RO","Romania",1998,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0
"RO","Romania",1999,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0
"RO","Romania",2000,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0
"RO","Romania",2001,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0
"RO","Romania",2002,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0
"RO","Romania",2003,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"RO","Romania",2004,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1
"RO","Romania",2005,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1
"RO","Romania",2006,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1
"RO","Romania",2007,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"RO","Romania",2008,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"RO","Romania",2009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"RO","Romania",2010,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"RO","Romania",2011,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
"RU","Russian Federation",1998,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1
"RU","Russian Federation",1999,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1
"RU","Russian Federation",2000,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
"RU","Russian Federation",2001,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1
"RU","Russian Federation",2002,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"RU","Russian Federation",2003,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"RU","Russian Federation",2004,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"RU","Russian Federation",2005,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"RU","Russian Federation",2006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"RU","Russian Federation",2007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"RU","Russian Federation",2008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"RU","Russian Federation",2009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"RU","Russian Federation",2010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"RU","Russian Federation",2011,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"SA","Saudi Arabia",1998,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0
"SA","Saudi Arabia",1999,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1
"SA","Saudi Arabia",2000,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1
"SA","Saudi Arabia",2001,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1
"SA","Saudi Arabia",2002,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1
"SA","Saudi Arabia",2003,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1
"SA","Saudi Arabia",2004,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1
"SA","Saudi Arabia",2005,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1
"SA","Saudi Arabia",2006,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1
"SA","Saudi Arabia",2007,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1
"SA","Saudi Arabia",2008,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1
"SA","Saudi Arabia",2009,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1
"SA","Saudi Arabia",2010,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1
"SA","Saudi Arabia",2011,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0
"RS","Serbia",1998,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0
"RS","Serbia",1999,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0
"RS","Serbia",2000,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0
"RS","Serbia",2001,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0
"RS","Serbia",2002,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0
"RS","Serbia",2003,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
"RS","Serbia",2004,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
"RS","Serbia",2005,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
"RS","Serbia",2006,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0
"RS","Serbia",2007,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
"RS","Serbia",2008,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"RS","Serbia",2009,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"RS","Serbia",2010,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"RS","Serbia",2011,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"SG","Singapore",1998,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0
"SG","Singapore",1999,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
"SG","Singapore",2000,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0
"SG","Singapore",2001,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"SG","Singapore",2002,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"SG","Singapore",2003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"SG","Singapore",2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"SG","Singapore",2005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"SG","Singapore",2006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"SG","Singapore",2007,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"SG","Singapore",2008,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"SG","Singapore",2009,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"SG","Singapore",2010,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"SG","Singapore",2011,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1
"SK","Slovak Republic",1998,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0
"SK","Slovak Republic",1999,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1
"SK","Slovak Republic",2000,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1
"SK","Slovak Republic",2001,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
"SK","Slovak Republic",2002,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
"SK","Slovak Republic",2003,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"SK","Slovak Republic",2004,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"SK","Slovak Republic",2005,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"SK","Slovak Republic",2006,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"SK","Slovak Republic",2007,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"SK","Slovak Republic",2008,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"SK","Slovak Republic",2009,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"SK","Slovak Republic",2010,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"SK","Slovak Republic",2011,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"SI","Slovenia",1998,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0
"SI","Slovenia",1999,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1
"SI","Slovenia",2000,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1
"SI","Slovenia",2001,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0
"SI","Slovenia",2002,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"SI","Slovenia",2003,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"SI","Slovenia",2004,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"SI","Slovenia",2005,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"SI","Slovenia",2006,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0
"SI","Slovenia",2007,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"SI","Slovenia",2008,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"SI","Slovenia",2009,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"SI","Slovenia",2010,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"SI","Slovenia",2011,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"ZA","South Africa",1998,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1
"ZA","South Africa",1999,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1
"ZA","South Africa",2000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"ZA","South Africa",2001,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"ZA","South Africa",2002,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"ZA","South Africa",2003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"ZA","South Africa",2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"ZA","South Africa",2005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"ZA","South Africa",2006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"ZA","South Africa",2007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"ZA","South Africa",2008,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"ZA","South Africa",2009,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"ZA","South Africa",2010,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
"ZA","South Africa",2011,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
"ES","Spain",1998,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1
"ES","Spain",1999,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"ES","Spain",2000,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"ES","Spain",2001,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"ES","Spain",2002,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"ES","Spain",2003,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"ES","Spain",2004,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"ES","Spain",2005,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"ES","Spain",2006,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"ES","Spain",2007,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"ES","Spain",2008,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"ES","Spain",2009,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"ES","Spain",2010,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"ES","Spain",2011,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"SE","Sweden",1998,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1
"SE","Sweden",1999,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1
"SE","Sweden",2000,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0
"SE","Sweden",2001,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1
"SE","Sweden",2002,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"SE","Sweden",2003,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"SE","Sweden",2004,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"SE","Sweden",2005,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"SE","Sweden",2006,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"SE","Sweden",2007,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"SE","Sweden",2008,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"SE","Sweden",2009,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1
"SE","Sweden",2010,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0
"SE","Sweden",2011,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0
"CH","Switzerland",1998,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0
"CH","Switzerland",1999,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0
"CH","Switzerland",2000,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"CH","Switzerland",2001,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"CH","Switzerland",2002,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"CH","Switzerland",2003,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
